ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
210758_at	0.316	0.09831836	1.707453	-4.4272	0.2763439	PSIP1	PC4 and SFRS1 interacting protein 1
205630_at	0.316	0.09837083	-1.707174	-4.4276	-0.1054613	CRH	corticotropin releasing hormone
200051_at	0.316	0.0983788	-1.707131	-4.4277	-0.2435537	SART1	squamous cell carcinoma antigen recognized by T-cells 1
206466_at	0.316	0.09841695	-1.706928	-4.428	-0.1289585	ACSBG1	acyl-CoA synthetase bubblegum family member 1
208697_s_at	0.316	0.09848251	1.70658	-4.4285	0.261024	EIF3E	eukaryotic translation initiation factor 3 subunit E
202736_s_at	0.316	0.0985085	-1.706442	-4.4287	-0.2537571	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
218122_s_at	0.316	0.09851063	1.706431	-4.4287	0.1693955	SENP2	SUMO1/sentrin/SMT3 specific peptidase 2
54051_at	0.316	0.09851346	1.706416	-4.4287	0.1282328	PKNOX1	PBX/knotted 1 homeobox 1
202896_s_at	0.316	0.09852048	-1.706378	-4.4288	-0.3197287	SIRPA	signal regulatory protein alpha
207003_at	0.316	0.09854231	-1.706263	-4.4289	-0.20096	GUCA2A	guanylate cyclase activator 2A
212818_s_at	0.316	0.09854989	1.706222	-4.429	0.1452634	ASB1	ankyrin repeat and SOCS box containing 1
203200_s_at	0.316	0.09855902	1.706174	-4.4291	0.224041	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase
205866_at	0.316	0.0985797	-1.706064	-4.4292	-0.159361	FCN3	ficolin 3
200635_s_at	0.316	0.09861519	-1.705876	-4.4295	-0.1551769	PTPRF	protein tyrosine phosphatase, receptor type F
219495_s_at	0.316	0.09862653	1.705816	-4.4296	0.3178924	ZNF180	zinc finger protein 180
215773_x_at	0.316	0.09867035	1.705583	-4.4299	0.1773454	PARP2	poly(ADP-ribose) polymerase 2
221454_at	0.316	0.09867219	-1.705573	-4.4299	-0.1850258	BOK	BOK, BCL2 family apoptosis regulator
218504_at	0.316	0.09867709	-1.705547	-4.4299	-0.19347	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A
200026_at	0.316	0.09868582	1.705501	-4.43	0.1329876	RPL34	ribosomal protein L34
216116_at	0.316	0.09869552	-1.70545	-4.4301	-0.1055431	CELSR3-AS1	CELSR3 antisense RNA 1 (head to head)
214316_x_at	0.316	0.09869736	-1.70544	-4.4301	-0.2619397		
214966_at	0.316	0.09869878	-1.705432	-4.4301	-0.1370027	GRIK5	glutamate ionotropic receptor kainate type subunit 5
203195_s_at	0.316	0.09870274	1.705411	-4.4301	0.2355101	NUP98	nucleoporin 98
209924_at	0.316	0.09871564	-1.705343	-4.4302	-0.1356494	CCL18	C-C motif chemokine ligand 18
220463_at	0.316	0.09876853	-1.705063	-4.4306	-0.1316975	TRPM3	transient receptor potential cation channel subfamily M member 3
218817_at	0.316	0.09879868	1.704903	-4.4309	0.3231944	SPCS3	signal peptidase complex subunit 3
203384_s_at	0.317	0.09883276	1.704722	-4.4311	0.2628864	GOLGA1	golgin A1
212534_at	0.317	0.09889669	1.704384	-4.4316	0.3066738	ZNF24	zinc finger protein 24
221488_s_at	0.317	0.0989032	-1.704349	-4.4316	-0.2163751	CUTA	cutA divalent cation tolerance homolog
208209_s_at	0.317	0.09894083	-1.70415	-4.4319	-0.1409638	C4BPB	complement component 4 binding protein beta
208699_x_at	0.317	0.09899081	-1.703886	-4.4323	-0.2690641	TKT	transketolase
33736_at	0.317	0.09902821	-1.703688	-4.4326	-0.2277986	STOML1	stomatin like 1
222317_at	0.317	0.09903359	1.70366	-4.4326	0.3538673	PDE3B	phosphodiesterase 3B
209394_at	0.317	0.09904853	-1.703581	-4.4327	-0.2517111	ASMTL	acetylserotonin O-methyltransferase-like
213233_s_at	0.317	0.099057	1.703536	-4.4328	0.2696227	KLHL9	kelch like family member 9
206482_at	0.317	0.09907281	-1.703452	-4.4329	-0.1488688	PTK6	protein tyrosine kinase 6
219404_at	0.317	0.09908511	-1.703387	-4.433	-0.1445907	EPS8L3	EPS8 like 3
207817_at	0.317	0.09908852	-1.703369	-4.433	-0.1820847	IFNW1	interferon omega 1
206229_x_at	0.317	0.09913212	-1.703139	-4.4333	-0.1285359	PAX2	paired box 2
202070_s_at	0.317	0.09916502	1.702965	-4.4336	0.2583422	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha
36994_at	0.317	0.09918372	-1.702866	-4.4337	-0.2730756	ATP6V0C	ATPase H+ transporting V0 subunit c
203732_at	0.317	0.09918468	1.702861	-4.4337	0.2767935	TRIP4	thyroid hormone receptor interactor 4
207610_s_at	0.317	0.09918864	-1.70284	-4.4338	-0.2979487	ADGRE2	adhesion G protein-coupled receptor E2
202024_at	0.317	0.0992042	-1.702758	-4.4339	-0.2896682	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)
201728_s_at	0.317	0.09920705	-1.702743	-4.4339	-0.2270822	KIAA0100	KIAA0100
217461_x_at	0.317	0.09924021	-1.702568	-4.4341	-0.1217113	BTF3P12	basic transcription factor 3 pseudogene 12
212909_at	0.317	0.09924781	-1.702528	-4.4342	-0.1256031	LYPD1	LY6/PLAUR domain containing 1
203329_at	0.317	0.09926313	1.702447	-4.4343	0.1842196	PTPRM	protein tyrosine phosphatase, receptor type M
50314_i_at	0.317	0.09927587	-1.70238	-4.4344	-0.3051978	C20orf27	chromosome 20 open reading frame 27
216496_s_at	0.317	0.09928562	-1.702328	-4.4345	-0.2071442		
205923_at	0.317	0.09934487	-1.702016	-4.4349	-0.1506533	RELN	reelin
222382_x_at	0.317	0.09938879	1.701784	-4.4353	0.147205	NUP205	nucleoporin 205
31874_at	0.317	0.09938996	-1.701778	-4.4353	-0.5338963	GAS2L1	growth arrest specific 2 like 1
219567_s_at	0.317	0.09939977	-1.701726	-4.4353	-0.14178	EXO5	exonuclease 5
201181_at	0.317	0.09942715	1.701582	-4.4355	0.2217124	GNAI3	G protein subunit alpha i3
220705_s_at	0.317	0.09944926	-1.701466	-4.4357	-0.2279672	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7
209453_at	0.317	0.09946459	-1.701385	-4.4358	-0.2456709	SLC9A1	solute carrier family 9 member A1
212854_x_at	0.317	0.09946638	1.701375	-4.4358	0.2568364	NBPF1	neuroblastoma breakpoint family member 1
212228_s_at	0.317	0.09952497	-1.701067	-4.4363	-0.2140538	COQ9	coenzyme Q9
206938_at	0.317	0.09957019	-1.700829	-4.4366	-0.1493003	SRD5A2	steroid 5 alpha-reductase 2
208341_x_at	0.317	0.0995726	-1.700816	-4.4366	-0.1460282	CSH2///CSH1	chorionic somatomammotropin hormone 2///chorionic somatomammotropin hormone 1
208065_at	0.317	0.09957654	-1.700795	-4.4366	-0.0824815	ST8SIA3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3
201364_s_at	0.317	0.09958705	-1.70074	-4.4367	-0.2653707	OAZ2	ornithine decarboxylase antizyme 2
221166_at	0.317	0.099615	-1.700593	-4.4369	-0.1328435	FGF23	fibroblast growth factor 23
219385_at	0.317	0.09963632	-1.700481	-4.4371	-0.2794169	SLAMF8	SLAM family member 8
217870_s_at	0.317	0.09965566	1.700379	-4.4372	0.2306108	CMPK1	cytidine/uridine monophosphate kinase 1
212636_at	0.317	0.0996645	1.700333	-4.4373	0.3204877	QKI	QKI, KH domain containing RNA binding
218721_s_at	0.317	0.09968065	1.700248	-4.4374	0.3365819	C1orf27	chromosome 1 open reading frame 27
210674_s_at	0.318	0.09990557	-1.699066	-4.4391	-0.0870103	PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9	protocadherin alpha 1///protocadherin alpha 2///protocadherin alpha 3///protocadherin alpha 4///protocadherin alpha 5///protocadherin alpha 6///protocadherin alpha 7///protocadherin alpha 8///protocadherin alpha 10///protocadherin alpha 11///protocadherin alpha 12///protocadherin alpha 13///protocadherin alpha subfamily C, 1///protocadherin alpha subfamily C, 2///protocadherin alpha 9
202895_s_at	0.318	0.09991429	-1.69902	-4.4392	-0.2923918	SIRPA	signal regulatory protein alpha
202637_s_at	0.318	0.09992528	-1.698963	-4.4392	-0.3849386	ICAM1	intercellular adhesion molecule 1
208706_s_at	0.318	0.0999492	1.698837	-4.4394	0.3064204	EIF5	eukaryotic translation initiation factor 5
207812_s_at	0.318	0.09995151	1.698825	-4.4394	0.2000409	GORASP2	golgi reassembly stacking protein 2
219343_at	0.318	0.09997184	1.698718	-4.4396	0.3583558	CDC37L1	cell division cycle 37 like 1
200926_at	0.318	0.09997188	1.698718	-4.4396	0.0862629	RPS23	ribosomal protein S23
203425_s_at	0.318	0.0999826	-1.698662	-4.4397	-0.1428195	IGFBP5	insulin like growth factor binding protein 5
211355_x_at	0.318	0.10000605	1.698539	-4.4398	0.2119098	LEPROT///LEPR	leptin receptor overlapping transcript///leptin receptor
202285_s_at	0.318	0.1000585	-1.698264	-4.4402	-0.2122811	TACSTD2	tumor-associated calcium signal transducer 2
215911_x_at	0.318	0.10007506	-1.698177	-4.4403	-0.1419978	ATP2B3	ATPase plasma membrane Ca2+ transporting 3
217173_s_at	0.318	0.10007632	-1.69817	-4.4403	-0.2939324	LDLR	low density lipoprotein receptor
222086_s_at	0.318	0.10010151	-1.698038	-4.4405	-0.151761	WNT6	Wnt family member 6
210569_s_at	0.318	0.10013949	-1.697839	-4.4408	-0.2971256	SIGLEC9	sialic acid binding Ig like lectin 9
205259_at	0.318	0.10014967	1.697786	-4.4409	0.3908751	NR3C2	nuclear receptor subfamily 3 group C member 2
208615_s_at	0.318	0.10017649	1.697646	-4.4411	0.2436176	PTP4A2	protein tyrosine phosphatase type IVA, member 2
215661_at	0.318	0.1002167	-1.697435	-4.4414	-0.1819405	MAST2	microtubule associated serine/threonine kinase 2
202375_at	0.318	0.10022544	1.697389	-4.4414	0.2750176	SEC24D	SEC24 homolog D, COPII coat complex component
206370_at	0.318	0.10022996	1.697366	-4.4415	0.1993595	PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma
220798_x_at	0.318	0.10027701	-1.69712	-4.4418	-0.1949018	PLPPR3	phospholipid phosphatase related 3
213445_at	0.318	0.10028901	-1.697057	-4.4419	-0.2614536	ZC3H3	zinc finger CCCH-type containing 3
220811_at	0.318	0.10033152	-1.696834	-4.4422	-0.1449019	PRG3	proteoglycan 3, pro eosinophil major basic protein 2
204999_s_at	0.318	0.10035439	-1.696715	-4.4424	-0.2663734	ATF5	activating transcription factor 5
216306_x_at	0.318	0.10037177	-1.696624	-4.4425	-0.1667315	MIR4745///PTBP1	microRNA 4745///polypyrimidine tract binding protein 1
207407_x_at	0.318	0.10037656	-1.696599	-4.4426	-0.1422652	CYP4A11	cytochrome P450 family 4 subfamily A member 11
206305_s_at	0.318	0.10038932	-1.696532	-4.4427	-0.0956038	C8A	complement component 8 alpha subunit
57532_at	0.318	0.10040851	-1.696432	-4.4428	-0.16709	DVL2	dishevelled segment polarity protein 2
220025_at	0.318	0.10045106	-1.696209	-4.4431	-0.1139442	TBR1	T-box, brain 1
221011_s_at	0.318	0.10045908	1.696168	-4.4432	0.3733812	LBH	limb bud and heart development
218461_at	0.318	0.10046035	1.696161	-4.4432	0.2677319	GPN3	GPN-loop GTPase 3
201304_at	0.318	0.10048134	1.696051	-4.4433	0.4202915	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5
220557_s_at	0.318	0.10050023	-1.695953	-4.4435	-0.2267488	PACS1	phosphofurin acidic cluster sorting protein 1
210403_s_at	0.318	0.10052127	-1.695843	-4.4436	-0.136528	KCNJ1	potassium voltage-gated channel subfamily J member 1
203004_s_at	0.318	0.10053479	-1.695772	-4.4437	-0.201651	MEF2D	myocyte enhancer factor 2D
221426_s_at	0.318	0.10055139	-1.695686	-4.4438	-0.1756651	OR3A3	olfactory receptor family 3 subfamily A member 3
206367_at	0.318	0.10055142	-1.695685	-4.4438	-0.1221808	REN	renin
204600_at	0.318	0.10055217	-1.695681	-4.4438	-0.1511345	EPHB3	EPH receptor B3
210576_at	0.318	0.10055882	-1.695647	-4.4439	-0.1037548	CYP4F8	cytochrome P450 family 4 subfamily F member 8
216936_at	0.318	0.100589	-1.695489	-4.4441	-0.1524083		
208607_s_at	0.318	0.10059537	-1.695456	-4.4442	-0.2394004	SAA2-SAA4///SAA2///SAA1	SAA2-SAA4 readthrough///serum amyloid A2///serum amyloid A1
206315_at	0.318	0.10060109	-1.695426	-4.4442	-0.2016849	CRLF1	cytokine receptor like factor 1
217203_at	0.318	0.10060516	-1.695405	-4.4442	-0.1992574		
212721_at	0.318	0.1006057	1.695402	-4.4442	0.4315064	SREK1	splicing regulatory glutamic acid and lysine rich protein 1
209835_x_at	0.318	0.10062213	-1.695316	-4.4444	-0.1495381	CD44	CD44 molecule (Indian blood group)
200643_at	0.318	0.10062326	-1.69531	-4.4444	-0.24104	HDLBP	high density lipoprotein binding protein
216119_s_at	0.318	0.10064652	-1.695189	-4.4445	-0.149345	SPEF1	sperm flagellar 1
212980_at	0.318	0.10065765	1.695131	-4.4446	0.4448168	AHSA2	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)
215587_x_at	0.318	0.10068271	-1.695	-4.4448	-0.228865		
218862_at	0.318	0.10069238	-1.69495	-4.4449	-0.1958894	ASB13	ankyrin repeat and SOCS box containing 13
205131_x_at	0.318	0.10069966	-1.694912	-4.4449	-0.2553894	CLEC11A	C-type lectin domain family 11 member A
206253_at	0.318	0.10073638	-1.694721	-4.4452	-0.1164499	DLG2	discs large MAGUK scaffold protein 2
220698_at	0.318	0.1007465	-1.694668	-4.4453	-0.1932798	LOC79160	uncharacterized LOC79160
202826_at	0.318	0.10076796	-1.694556	-4.4454	-0.3363096	SPINT1	serine peptidase inhibitor, Kunitz type 1
219482_at	0.318	0.1007824	1.694481	-4.4455	0.2223407	SETD4	SET domain containing 4
206693_at	0.318	0.10080282	1.694374	-4.4457	0.1641566	IL7	interleukin 7
221073_s_at	0.318	0.1008192	1.694289	-4.4458	0.1190681	NOD1	nucleotide binding oligomerization domain containing 1
214129_at	0.319	0.10085288	1.694114	-4.4461	0.297666	LOC101930416///LOC101929792///LOC100996724///PDE4DIP	myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
202414_at	0.319	0.10085746	1.69409	-4.4461	0.3171198	ERCC5	ERCC excision repair 5, endonuclease
213180_s_at	0.319	0.10089016	1.69392	-4.4463	0.2602065	GOSR2	golgi SNAP receptor complex member 2
222257_s_at	0.319	0.10091022	-1.693815	-4.4465	-0.1513614	ACE2	angiotensin I converting enzyme 2
206812_at	0.319	0.10092288	-1.693749	-4.4466	-0.1610301	ADRB3	adrenoceptor beta 3
221060_s_at	0.319	0.10095458	1.693584	-4.4468	0.3683065	TLR4	toll like receptor 4
208851_s_at	0.319	0.10101295	-1.693281	-4.4472	-0.1810875	THY1	Thy-1 cell surface antigen
217812_at	0.319	0.1010363	1.693159	-4.4474	0.2084053	YTHDF2	YTH N6-methyladenosine RNA binding protein 2
212831_at	0.319	0.10104319	1.693123	-4.4474	0.353758	MEGF9	multiple EGF like domains 9
222172_at	0.319	0.10106986	-1.692985	-4.4476	-0.1357214	NPAS3	neuronal PAS domain protein 3
216784_at	0.319	0.1010832	-1.692915	-4.4477	-0.1658308		
212270_x_at	0.319	0.10108674	1.692897	-4.4478	0.1993927	RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17	RPL17-C18orf32 readthrough///small nucleolar RNA, C/D box 58C///chromosome 18 open reading frame 32///small nucleolar RNA, C/D box 58A///small nucleolar RNA, C/D box 58B///ribosomal protein L17
203343_at	0.319	0.10109154	1.692872	-4.4478	0.3076527	UGDH	UDP-glucose 6-dehydrogenase
202676_x_at	0.319	0.10109617	-1.692848	-4.4478	-0.191952	FASTK	Fas activated serine/threonine kinase
215271_at	0.319	0.1011424	-1.692608	-4.4482	-0.1234981	TNN	tenascin N
221110_x_at	0.319	0.10115957	-1.692519	-4.4483	-0.1449104	PDE11A	phosphodiesterase 11A
212785_s_at	0.319	0.10116948	1.692467	-4.4484	0.4209727	LARP7	La ribonucleoprotein domain family member 7
206669_at	0.319	0.10116977	-1.692466	-4.4484	-0.1305024	GAD1	glutamate decarboxylase 1
91684_g_at	0.319	0.10117265	-1.692451	-4.4484	-0.2147134	EXOSC4	exosome component 4
201881_s_at	0.319	0.10118762	1.692373	-4.4485	0.2807514	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1
214652_at	0.319	0.10121372	-1.692237	-4.4487	-0.1243951	DRD1	dopamine receptor D1
212789_at	0.319	0.10124972	1.692051	-4.449	0.2339187	NCAPD3	non-SMC condensin II complex subunit D3
35685_at	0.319	0.10126565	-1.691968	-4.4491	-0.1806101	RING1	ring finger protein 1
212054_x_at	0.319	0.1012663	-1.691965	-4.4491	-0.1639269	TBC1D9B	TBC1 domain family member 9B
215372_x_at	0.319	0.101276	-1.691914	-4.4491	-0.1371312	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1
219533_at	0.319	0.10128524	-1.691866	-4.4492	-0.1611273	CDKN1C	cyclin dependent kinase inhibitor 1C
209811_at	0.319	0.10130352	1.691771	-4.4493	0.4379301	CASP2	caspase 2
207303_at	0.319	0.10131907	-1.691691	-4.4495	-0.1345738	PDE1C	phosphodiesterase 1C
218416_s_at	0.319	0.10133563	-1.691605	-4.4496	-0.1304971	SLC48A1	solute carrier family 48 member 1
216180_s_at	0.319	0.10135784	-1.69149	-4.4497	-0.3135456	SYNJ2	synaptojanin 2
217509_x_at	0.319	0.10136016	-1.691478	-4.4498	-0.2036953	GRIK5	glutamate ionotropic receptor kainate type subunit 5
207175_at	0.319	0.10136994	-1.691427	-4.4498	-0.1007602	ADIPOQ	adiponectin, C1Q and collagen domain containing
204275_at	0.319	0.10141198	-1.691209	-4.4501	-0.2741609	CAPN15	calpain 15
219560_at	0.319	0.10141338	-1.691202	-4.4501	-0.2383251	C22orf29///GNB1L	chromosome 22 open reading frame 29///G protein subunit beta 1 like
216910_at	0.319	0.10145403	-1.690991	-4.4504	-0.1749784	XPNPEP2	X-prolyl aminopeptidase 2
207492_at	0.319	0.10148588	1.690826	-4.4507	0.289504	NGLY1	N-glycanase 1
216507_at	0.319	0.10151019	-1.6907	-4.4508	-0.1321861	TAPT1	transmembrane anterior posterior transformation 1
207513_s_at	0.319	0.10158592	1.690308	-4.4514	0.2883073	ZNF189	zinc finger protein 189
207221_at	0.319	0.10159415	-1.690266	-4.4515	-0.1308869	F2RL3	F2R like thrombin/trypsin receptor 3
219685_at	0.319	0.10162206	-1.690121	-4.4517	-0.0858435	TMEM35A	transmembrane protein 35A
214136_at	0.319	0.10163171	1.690071	-4.4517	0.2731764	NUDT13	nudix hydrolase 13
202610_s_at	0.319	0.10163843	1.690036	-4.4518	0.2687295	MED14	mediator complex subunit 14
212296_at	0.319	0.10167389	1.689853	-4.452	0.2184032	PSMD14	proteasome 26S subunit, non-ATPase 14
218988_at	0.319	0.10169044	1.689767	-4.4522	0.2029539	SLC35E3	solute carrier family 35 member E3
218754_at	0.319	0.10171364	1.689647	-4.4523	0.2140674	NOL9	nucleolar protein 9
204117_at	0.319	0.10171373	1.689647	-4.4523	0.1716469	PREP	prolyl endopeptidase
218884_s_at	0.319	0.10171406	1.689645	-4.4523	0.3184097	GUF1	GUF1 homolog, GTPase
211156_at	0.319	0.1017206	-1.689611	-4.4524	-0.2009096	CDKN2A	cyclin dependent kinase inhibitor 2A
205983_at	0.319	0.10175083	-1.689455	-4.4526	-0.2012733	DPEP1	dipeptidase 1 (renal)
205702_at	0.319	0.101791	1.689248	-4.4529	0.1276563	PHTF1	putative homeodomain transcription factor 1
216137_s_at	0.319	0.10186345	-1.688873	-4.4534	-0.1362247	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3
207345_at	0.319	0.10188559	-1.688759	-4.4536	-0.1815016	FST	follistatin
219445_at	0.32	0.10194147	-1.688471	-4.454	-0.1980799	GLTSCR1	glioma tumor suppressor candidate region gene 1
202872_at	0.32	0.10198188	1.688262	-4.4543	0.3790865	ATP6V1C1	ATPase H+ transporting V1 subunit C1
220518_at	0.32	0.10199826	-1.688178	-4.4544	-0.1080511	ABI3BP	ABI family member 3 binding protein
213172_at	0.32	0.10200174	1.68816	-4.4544	0.2157813	TTC9	tetratricopeptide repeat domain 9
216880_at	0.32	0.10205061	-1.687908	-4.4548	-0.1136092	RAD51B	RAD51 paralog B
206195_x_at	0.32	0.10207042	-1.687805	-4.4549	-0.117551	GH2	growth hormone 2
203411_s_at	0.32	0.10209794	-1.687664	-4.4551	-0.4127206	LMNA	lamin A/C
208130_s_at	0.32	0.10213487	-1.687473	-4.4554	-0.3282484	TBXAS1	thromboxane A synthase 1
218813_s_at	0.32	0.1021458	-1.687417	-4.4554	-0.2189382	SH3GLB2	SH3 domain containing GRB2 like endophilin B2
208243_s_at	0.32	0.10215	-1.687395	-4.4555	-0.1642759	CNR1	cannabinoid receptor 1
212642_s_at	0.32	0.102189	1.687194	-4.4558	0.2939473	HIVEP2	human immunodeficiency virus type I enhancer binding protein 2
213631_x_at	0.32	0.10220058	-1.687135	-4.4558	-0.1280244	DHODH	dihydroorotate dehydrogenase (quinone)
221257_x_at	0.32	0.10223351	1.686965	-4.4561	0.4554047	FBXO38	F-box protein 38
216386_at	0.32	0.10223468	-1.686959	-4.4561	-0.1466704	LOC220077	dedicator of cytokinesis 1 pseudogene
211300_s_at	0.32	0.10224474	1.686907	-4.4562	0.3813658	TP53	tumor protein p53
213511_s_at	0.32	0.10224533	1.686904	-4.4562	0.2159335	MTMR1	myotubularin related protein 1
204888_s_at	0.32	0.10225211	-1.686869	-4.4562	-0.1487074	NEURL1	neuralized E3 ubiquitin protein ligase 1
212456_at	0.32	0.10226594	-1.686798	-4.4563	-0.2040783	CLUH	clustered mitochondria homolog
213704_at	0.32	0.10230912	1.686576	-4.4566	0.3974957	SNORD45C///SNORD45A///SNORD45B///RABGGTB	small nucleolar RNA, C/D box 45C///small nucleolar RNA, C/D box 45A///small nucleolar RNA, C/D box 45B///Rab geranylgeranyltransferase beta subunit
219583_s_at	0.32	0.10232806	1.686479	-4.4568	0.1674878	SPATA7	spermatogenesis associated 7
221896_s_at	0.32	0.10232894	1.686474	-4.4568	0.1452283	HIGD1A	HIG1 hypoxia inducible domain family member 1A
220940_at	0.32	0.10235901	1.686319	-4.457	0.4202482	ANKRD36B	ankyrin repeat domain 36B
200099_s_at	0.32	0.10238192	1.686202	-4.4572	0.1626593	SNORD73A///RPS3A	small nucleolar RNA, C/D box 73A///ribosomal protein S3A
214559_at	0.32	0.10239226	-1.686148	-4.4572	-0.1505071	DRD3	dopamine receptor D3
59644_at	0.32	0.10239862	1.686116	-4.4573	0.3888993	BMP2K	BMP2 inducible kinase
203234_at	0.32	0.10240232	-1.686097	-4.4573	-0.2310173	UPP1	uridine phosphorylase 1
207877_s_at	0.32	0.10240476	1.686084	-4.4573	0.271524	NVL	nuclear VCP-like
202551_s_at	0.32	0.10243326	1.685938	-4.4575	0.3084323	LOC101929500///CRIM1	uncharacterized LOC101929500///cysteine rich transmembrane BMP regulator 1
